date,time,server,ping
08/18/2021,12:14:42.50,us5861.nordvpn.com.udp.ovpn,12
08/18/2021,19:00:34.42,us5851.nordvpn.com.udp.ovpn,10
08/18/2021,21:20:06.65,us6752.nordvpn.com.udp.ovpn,12
08/20/2021,21:08:41.71,us5851.nordvpn.com.udp.ovpn,12
08/21/2021,15:38:43.37,us5850.nordvpn.com.udp.ovpn,11
08/21/2021,22:40:03.90,us8564.nordvpn.com.udp.ovpn,11
08/22/2021,17:17:43.50,us6752.nordvpn.com.udp.ovpn,10
08/22/2021,21:11:50.49,us6752.nordvpn.com.udp.ovpn,10
08/22/2021,21:45:19.92,us6752.nordvpn.com.udp.ovpn,10
08/23/2021,19:03:08.50,us6752.nordvpn.com.udp.ovpn,11
08/23/2021,21:13:56.72,us5861.nordvpn.com.udp.ovpn,12
08/24/2021,21:35:05.81,us5850.nordvpn.com.udp.ovpn,10
08/24/2021,21:38:09.82,us6752.nordvpn.com.udp.ovpn,11
08/24/2021,23:08:47.82,us6752.nordvpn.com.udp.ovpn,10
08/25/2021,17:48:31.76,us5850.nordvpn.com.udp.ovpn,10
08/25/2021,20:55:46.56,us8564.nordvpn.com.udp.ovpn,10
08/26/2021,15:13:09.79,us5861.nordvpn.com.udp.ovpn,11
08/26/2021,15:51:38.80,us6752.nordvpn.com.udp.ovpn,10
08/26/2021,19:31:57.84,us6752.nordvpn.com.udp.ovpn,10
08/26/2021,21:38:42.84,us5851.nordvpn.com.udp.ovpn,12
08/27/2021,22:58:46.46,us5861.nordvpn.com.udp.ovpn,1000
08/27/2021,23:31:27.42,us5861.nordvpn.com.udp.ovpn,1000
08/28/2021,14:57:26.75,us6752.nordvpn.com.udp.ovpn,11
08/28/2021,15:47:26.72,us6752.nordvpn.com.udp.ovpn,10
08/28/2021,17:54:06.83,us8564.nordvpn.com.udp.ovpn,11
08/28/2021,17:54:58.84,us5850.nordvpn.com.udp.ovpn,11
08/28/2021,21:56:44.93,us5851.nordvpn.com.udp.ovpn,11
08/29/2021, 0:50:42.85,us5851.nordvpn.com.udp.ovpn,10
08/29/2021,14:53:09.75,us5851.nordvpn.com.udp.ovpn,11
08/29/2021,22:42:08.72,us5850.nordvpn.com.udp.ovpn,11
08/30/2021,21:11:04.49,us8564.nordvpn.com.udp.ovpn,10
08/31/2021,21:26:07.39,us5851.nordvpn.com.udp.ovpn,11
09/01/2021,14:26:17.90,us5850.nordvpn.com.udp.ovpn,11
09/01/2021,19:57:38.86,us6752.nordvpn.com.udp.ovpn,10
09/02/2021,17:52:20.84,us8564.nordvpn.com.udp.ovpn,10
09/02/2021,17:52:31.83,us8564.nordvpn.com.udp.ovpn,10
09/02/2021,18:29:11.84,us5850.nordvpn.com.udp.ovpn,10
09/03/2021,22:33:23.88,us5851.nordvpn.com.udp.ovpn,10
09/04/2021, 1:49:40.79,us6752.nordvpn.com.udp.ovpn,10
09/04/2021, 2:06:17.50,us5114.nordvpn.com.udp.ovpn,
09/04/2021,12:50:33.83,us5850.nordvpn.com.udp.ovpn,10
09/05/2021,11:03:09.86,us6751.nordvpn.com.udp.ovpn,11
09/05/2021,20:15:28.87,us6752.nordvpn.com.udp.ovpn,10
09/06/2021,20:25:20.87,us5851.nordvpn.com.udp.ovpn,13
09/06/2021,21:41:27.58,us8564.nordvpn.com.udp.ovpn,12
09/07/2021,11:44:55.86,us8564.nordvpn.com.udp.ovpn,10
09/07/2021,15:19:11.88,us6752.nordvpn.com.udp.ovpn,10
09/07/2021,20:29:47.76,us5851.nordvpn.com.udp.ovpn,10
09/08/2021,19:25:23.80,us5851.nordvpn.com.udp.ovpn,11
09/10/2021,14:23:12.85,us5861.nordvpn.com.udp.ovpn,12
09/10/2021,19:13:49.78,us5850.nordvpn.com.udp.ovpn,10
09/11/2021,21:33:43.90,us5850.nordvpn.com.udp.ovpn,11
09/12/2021,14:57:36.86,us5861.nordvpn.com.udp.ovpn,11
09/12/2021,19:52:23.90,us8564.nordvpn.com.udp.ovpn,10
09/13/2021,17:27:37.86,us8564.nordvpn.com.udp.ovpn,10
09/13/2021,23:21:46.85,us6752.nordvpn.com.udp.ovpn,10
09/14/2021, 6:35:58.56,us5850.nordvpn.com.udp.ovpn,10
09/14/2021,18:45:45.98,us6752.nordvpn.com.udp.ovpn,11
09/14/2021,21:25:11.89,us5861.nordvpn.com.udp.ovpn,10
09/14/2021,21:36:52.30,us5850.nordvpn.com.udp.ovpn,13
09/15/2021,13:26:24.99,us5850.nordvpn.com.udp.ovpn,10
09/16/2021,14:48:13.94,us5850.nordvpn.com.udp.ovpn,11
09/16/2021,16:58:35.00,us5850.nordvpn.com.udp.ovpn,10
09/16/2021,17:37:19.22,us5851.nordvpn.com.udp.ovpn,10
09/16/2021,18:01:31.88,us5851.nordvpn.com.udp.ovpn,10
09/17/2021, 8:36:00.96,us5850.nordvpn.com.udp.ovpn,10
09/19/2021,19:26:08.07,us6752.nordvpn.com.udp.ovpn,10
09/20/2021,12:53:07.20,us5850.nordvpn.com.udp.ovpn,10
09/20/2021,13:15:30.83,us6751.nordvpn.com.udp.ovpn,11
09/20/2021,15:23:05.88,us5850.nordvpn.com.udp.ovpn,10
09/20/2021,16:05:10.95,us5850.nordvpn.com.udp.ovpn,10
09/21/2021,18:54:13.83,us5850.nordvpn.com.udp.ovpn,12
09/22/2021,14:05:05.92,us6752.nordvpn.com.udp.ovpn,10
09/22/2021,16:33:37.79,us6752.nordvpn.com.udp.ovpn,10
09/23/2021,17:42:10.85,us5850.nordvpn.com.udp.ovpn,10
09/24/2021,22:37:04.80,us5850.nordvpn.com.udp.ovpn,10
09/25/2021,13:37:27.97,us5850.nordvpn.com.udp.ovpn,10
09/27/2021, 9:22:05.86,us6751.nordvpn.com.udp.ovpn,10
09/27/2021,12:09:59.06,us5850.nordvpn.com.udp.ovpn,11
09/29/2021,16:06:36.80,us5850.nordvpn.com.udp.ovpn,10
09/29/2021,20:33:07.92,us8564.nordvpn.com.udp.ovpn,11
09/29/2021,20:38:36.98,us6752.nordvpn.com.udp.ovpn,11
10/03/2021,18:46:39.68,us6752.nordvpn.com.udp.ovpn,10
10/04/2021,20:07:11.12,us5851.nordvpn.com.udp.ovpn,11
10/07/2021,16:53:31.01,us5851.nordvpn.com.udp.ovpn,12
10/08/2021,16:54:00.09,us5850.nordvpn.com.udp.ovpn,10
10/08/2021,23:09:53.93,us5850.nordvpn.com.udp.ovpn,10
10/10/2021,16:14:37.96,us5861.nordvpn.com.udp.ovpn,13
10/11/2021,18:00:56.97,us5850.nordvpn.com.udp.ovpn,11
10/12/2021,17:42:09.91,us5850.nordvpn.com.udp.ovpn,11
10/12/2021,20:09:16.92,us5850.nordvpn.com.udp.ovpn,10
10/13/2021,20:27:21.06,us5851.nordvpn.com.udp.ovpn,10
10/14/2021,21:36:16.96,us5850.nordvpn.com.udp.ovpn,11
10/15/2021,19:58:13.07,us6752.nordvpn.com.udp.ovpn,12
10/15/2021,20:40:19.92,us5850.nordvpn.com.udp.ovpn,10
10/15/2021,21:12:13.87,us8564.nordvpn.com.udp.ovpn,11
10/16/2021, 0:52:19.93,us5851.nordvpn.com.udp.ovpn,11
10/17/2021,13:11:28.03,us5851.nordvpn.com.udp.ovpn,12
10/17/2021,15:43:29.90,us5861.nordvpn.com.udp.ovpn,1000
10/17/2021,15:45:46.84,us5861.nordvpn.com.udp.ovpn,1000
10/17/2021,15:56:42.04,us5851.nordvpn.com.udp.ovpn,14
10/17/2021,16:07:28.03,us5851.nordvpn.com.udp.ovpn,12
10/20/2021,17:30:25.03,us5850.nordvpn.com.udp.ovpn,13
10/21/2021,20:04:09.26,us6757.nordvpn.com.udp.ovpn,16
10/22/2021, 8:47:02.04,us8564.nordvpn.com.udp.ovpn,12
10/22/2021,19:19:04.99,us5861.nordvpn.com.udp.ovpn,13
10/22/2021,19:51:17.76,us6752.nordvpn.com.udp.ovpn,19
10/22/2021,22:54:56.13,us6751.nordvpn.com.udp.ovpn,13
10/23/2021,17:07:36.04,us6752.nordvpn.com.udp.ovpn,13
10/23/2021,22:57:22.08,us6757.nordvpn.com.udp.ovpn,14
10/24/2021,12:21:42.08,us5850.nordvpn.com.udp.ovpn,11
10/24/2021,18:51:26.13,us6752.nordvpn.com.udp.ovpn,12
10/24/2021,21:02:31.12,us8564.nordvpn.com.udp.ovpn,11
10/25/2021,19:59:33.66,us5851.nordvpn.com.udp.ovpn,11
10/26/2021,21:30:15.11,us5850.nordvpn.com.udp.ovpn,14
10/27/2021, 6:59:19.17,us5850.nordvpn.com.udp.ovpn,11
10/27/2021,17:48:56.35,us8631.nordvpn.com.udp.ovpn,26
10/28/2021, 1:48:22.07,us6752.nordvpn.com.udp.ovpn,10
10/28/2021,10:29:45.05,us8564.nordvpn.com.udp.ovpn,12
10/30/2021,20:36:08.23,us5850.nordvpn.com.udp.ovpn,12
10/30/2021,21:27:07.12,us5850.nordvpn.com.udp.ovpn,15
10/30/2021,22:38:09.11,us8564.nordvpn.com.udp.ovpn,12
10/31/2021,19:29:43.29,us8564.nordvpn.com.udp.ovpn,12
11/01/2021,17:56:51.21,us5851.nordvpn.com.udp.ovpn,14
11/02/2021,17:04:23.13,us5861.nordvpn.com.udp.ovpn,12
11/03/2021,20:12:52.10,us6757.nordvpn.com.udp.ovpn,13
11/04/2021,12:52:03.09,us5850.nordvpn.com.udp.ovpn,13
11/04/2021,12:57:00.00,us5861.nordvpn.com.udp.ovpn,12
11/04/2021,13:01:49.01,us6757.nordvpn.com.udp.ovpn,12
11/04/2021,19:44:25.12,us5851.nordvpn.com.udp.ovpn,11
11/05/2021,14:34:59.16,us5851.nordvpn.com.udp.ovpn,13
11/05/2021,19:12:14.80,us6757.nordvpn.com.udp.ovpn,14
11/06/2021,14:28:56.06,us5850.nordvpn.com.udp.ovpn,12
11/06/2021,18:32:22.05,us5851.nordvpn.com.udp.ovpn,11
11/06/2021,20:30:38.04,us6752.nordvpn.com.udp.ovpn,11
11/07/2021,10:47:58.13,us8564.nordvpn.com.udp.ovpn,11
11/07/2021,12:51:22.98,us8564.nordvpn.com.udp.ovpn,11
11/07/2021,14:04:37.99,us5851.nordvpn.com.udp.ovpn,12
11/07/2021,17:05:42.09,us8564.nordvpn.com.udp.ovpn,12
11/07/2021,19:08:37.04,us8564.nordvpn.com.udp.ovpn,13
11/08/2021,19:57:48.10,us5861.nordvpn.com.udp.ovpn,14
11/09/2021,13:33:04.02,us8564.nordvpn.com.udp.ovpn,13
11/09/2021,14:51:45.08,us5850.nordvpn.com.udp.ovpn,13
11/11/2021,21:02:59.11,us6752.nordvpn.com.udp.ovpn,10
11/11/2021,21:38:04.18,us5850.nordvpn.com.udp.ovpn,12
11/26/2021,11:15:52.03,us5850.nordvpn.com.udp.ovpn,12
11/27/2021,20:30:39.22,us6751.nordvpn.com.udp.ovpn,16
11/29/2021,14:13:03.06,us5851.nordvpn.com.udp.ovpn,12
12/04/2021,21:35:37.04,us8564.nordvpn.com.udp.ovpn,11
12/10/2021,20:17:33.08,us6752.nordvpn.com.udp.ovpn,12
12/19/2021,11:37:40.71,us5850.nordvpn.com.udp.ovpn,13
12/20/2021,13:34:59.00,us6757.nordvpn.com.udp.ovpn,14
12/20/2021,20:24:27.27,us5861.nordvpn.com.udp.ovpn,14
12/21/2021,18:37:49.00,us5851.nordvpn.com.udp.ovpn,12
12/21/2021,18:55:01.16,us6757.nordvpn.com.udp.ovpn,14
12/22/2021,21:33:52.07,us5851.nordvpn.com.udp.ovpn,12
12/23/2021,13:17:09.04,us5850.nordvpn.com.udp.ovpn,14
12/23/2021,18:04:59.08,us8564.nordvpn.com.udp.ovpn,12
12/24/2021,12:09:42.01,us6757.nordvpn.com.udp.ovpn,14
12/24/2021,12:17:22.18,us5850.nordvpn.com.udp.ovpn,14
12/28/2021,19:41:31.05,us5851.nordvpn.com.udp.ovpn,13
12/30/2021,11:34:49.10,us5850.nordvpn.com.udp.ovpn,12
12/30/2021,19:10:41.04,us5850.nordvpn.com.udp.ovpn,14
12/30/2021,19:11:57.02,us5850.nordvpn.com.udp.ovpn,13
12/31/2021,10:54:49.98,us6752.nordvpn.com.udp.ovpn,11
12/31/2021,16:31:30.97,us8564.nordvpn.com.udp.ovpn,11
12/31/2021,17:23:31.30,us5850.nordvpn.com.udp.ovpn,11
01/01/2022,16:49:09.09,us6752.nordvpn.com.udp.ovpn,17
01/04/2022, 9:04:19.04,us5850.nordvpn.com.udp.ovpn,13
01/07/2022, 0:20:45.14,us5851.nordvpn.com.udp.ovpn,12
01/07/2022,18:47:19.95,us8564.nordvpn.com.udp.ovpn,13
01/08/2022,11:16:42.27,us5851.nordvpn.com.udp.ovpn,11
01/08/2022,12:01:19.98,us8564.nordvpn.com.udp.ovpn,11
01/08/2022,14:32:39.18,us5850.nordvpn.com.udp.ovpn,10
01/08/2022,14:59:38.11,us8564.nordvpn.com.udp.ovpn,12
01/09/2022,14:27:25.01,us6752.nordvpn.com.udp.ovpn,11
01/09/2022,22:20:18.98,us5850.nordvpn.com.udp.ovpn,11
01/10/2022,19:25:00.00,us8564.nordvpn.com.udp.ovpn,13
01/11/2022,19:55:11.00,us5850.nordvpn.com.udp.ovpn,10
01/12/2022,15:27:00.49,us5850.nordvpn.com.udp.ovpn,11
01/12/2022,18:38:22.98,us6752.nordvpn.com.udp.ovpn,10
01/13/2022,11:36:19.98,us5850.nordvpn.com.udp.ovpn,12
01/13/2022,15:14:38.96,us6752.nordvpn.com.udp.ovpn,13
01/13/2022,17:59:03.02,us6757.nordvpn.com.udp.ovpn,12
01/14/2022,19:57:30.98,us6757.nordvpn.com.udp.ovpn,12
01/16/2022,14:11:38.40,us5851.nordvpn.com.udp.ovpn,11
01/16/2022,16:45:48.07,us6752.nordvpn.com.udp.ovpn,10
01/16/2022,19:52:45.02,us6751.nordvpn.com.udp.ovpn,12
01/17/2022,12:53:00.00,us8564.nordvpn.com.udp.ovpn,11
01/17/2022,17:59:53.16,us5851.nordvpn.com.udp.ovpn,13
01/17/2022,20:26:09.98,us5851.nordvpn.com.udp.ovpn,12
01/18/2022,20:49:55.03,us5850.nordvpn.com.udp.ovpn,16
01/19/2022,15:39:14.05,us5850.nordvpn.com.udp.ovpn,12
01/19/2022,18:58:28.11,us5851.nordvpn.com.udp.ovpn,11
01/19/2022,19:48:51.98,us6752.nordvpn.com.udp.ovpn,12
01/20/2022,11:20:02.09,us6752.nordvpn.com.udp.ovpn,12
01/20/2022,16:52:23.20,us5851.nordvpn.com.udp.ovpn,12
01/20/2022,17:06:17.05,us8564.nordvpn.com.udp.ovpn,11
01/20/2022,17:17:27.00,us5850.nordvpn.com.udp.ovpn,11
01/20/2022,17:20:08.98,us5850.nordvpn.com.udp.ovpn,11
01/20/2022,17:21:59.96,us6752.nordvpn.com.udp.ovpn,11
01/20/2022,17:33:24.97,us5850.nordvpn.com.udp.ovpn,13
01/20/2022,18:37:46.73,us6752.nordvpn.com.udp.ovpn,11
01/20/2022,18:38:36.11,us6757.nordvpn.com.udp.ovpn,12
01/20/2022,18:39:17.67,us5850.nordvpn.com.udp.ovpn,12
01/20/2022,18:41:43.96,us5850.nordvpn.com.udp.ovpn,12
01/21/2022,18:54:03.04,us5861.nordvpn.com.udp.ovpn,13
01/22/2022,11:34:43.03,us8564.nordvpn.com.udp.ovpn,13
01/22/2022,16:46:51.06,us8564.nordvpn.com.udp.ovpn,11
01/22/2022,22:41:28.07,us5850.nordvpn.com.udp.ovpn,10
01/23/2022,17:06:13.06,us5850.nordvpn.com.udp.ovpn,13
01/23/2022,20:00:35.07,us5850.nordvpn.com.udp.ovpn,13
01/25/2022,16:07:24.01,us5850.nordvpn.com.udp.ovpn,11
01/26/2022,17:41:51.16,us6752.nordvpn.com.udp.ovpn,11
01/27/2022,16:55:42.04,us6757.nordvpn.com.udp.ovpn,11
01/27/2022,21:12:21.49,us5861.nordvpn.com.udp.ovpn,1000
01/27/2022,21:13:45.55,us5861.nordvpn.com.udp.ovpn,1000
01/28/2022,14:37:48.31,us5851.nordvpn.com.udp.ovpn,13
01/28/2022,20:31:01.32,us5851.nordvpn.com.udp.ovpn,11
01/29/2022, 0:00:42.00,us5850.nordvpn.com.udp.ovpn,11
01/29/2022,14:20:14.03,us6752.nordvpn.com.udp.ovpn,11
01/29/2022,18:30:28.09,us8564.nordvpn.com.udp.ovpn,14
01/29/2022,21:23:41.98,us5850.nordvpn.com.udp.ovpn,11
01/30/2022,13:16:52.97,us5851.nordvpn.com.udp.ovpn,10
01/30/2022,15:52:25.56,us5850.nordvpn.com.udp.ovpn,11
01/30/2022,16:24:57.17,us8564.nordvpn.com.udp.ovpn,11
01/31/2022,19:00:38.01,us5851.nordvpn.com.udp.ovpn,12
01/31/2022,21:21:16.15,us8564.nordvpn.com.udp.ovpn,15
02/01/2022,12:27:10.07,us5851.nordvpn.com.udp.ovpn,11
02/01/2022,20:26:01.59,us5861.nordvpn.com.udp.ovpn,1000
02/01/2022,20:26:41.19,us5850.nordvpn.com.udp.ovpn,12
02/02/2022,18:19:23.03,us5851.nordvpn.com.udp.ovpn,11
02/03/2022,16:46:56.00,us5851.nordvpn.com.udp.ovpn,13
02/03/2022,17:03:51.18,us5851.nordvpn.com.udp.ovpn,11
02/03/2022,17:04:14.19,us5850.nordvpn.com.udp.ovpn,10
02/03/2022,17:05:08.17,us8564.nordvpn.com.udp.ovpn,13
02/03/2022,17:09:04.96,us6751.nordvpn.com.udp.ovpn,13
02/03/2022,20:07:27.95,us6757.nordvpn.com.udp.ovpn,12
02/04/2022,15:58:19.92,us5850.nordvpn.com.udp.ovpn,13
02/05/2022, 1:30:58.91,us6752.nordvpn.com.udp.ovpn,10
02/05/2022, 1:33:55.86,us6757.nordvpn.com.udp.ovpn,11
02/05/2022,13:08:39.63,us6751.nordvpn.com.udp.ovpn,14
02/05/2022,19:42:31.90,us8564.nordvpn.com.udp.ovpn,11
02/05/2022,22:19:00.90,us5851.nordvpn.com.udp.ovpn,11
02/06/2022,13:44:05.02,us6752.nordvpn.com.udp.ovpn,11
02/06/2022,20:40:54.03,us5851.nordvpn.com.udp.ovpn,12
02/07/2022,16:11:51.95,us5850.nordvpn.com.udp.ovpn,12
02/07/2022,21:32:40.08,us5850.nordvpn.com.udp.ovpn,12
02/08/2022,15:27:50.94,us8564.nordvpn.com.udp.ovpn,13
02/08/2022,20:16:34.98,us9402.nordvpn.com.udp.ovpn,12
02/09/2022,17:20:40.87,us5850.nordvpn.com.udp.ovpn,10
02/10/2022,16:41:44.90,us5850.nordvpn.com.udp.ovpn,11
02/10/2022,18:42:29.09,us5850.nordvpn.com.udp.ovpn,12
02/11/2022, 0:17:39.00,us5850.nordvpn.com.udp.ovpn,11
02/11/2022,16:51:01.03,us6752.nordvpn.com.udp.ovpn,13
02/11/2022,21:08:44.87,us5851.nordvpn.com.udp.ovpn,10
02/11/2022,22:16:33.50,us5861.nordvpn.com.udp.ovpn,18
02/12/2022, 0:37:04.87,us6752.nordvpn.com.udp.ovpn,10
02/12/2022,14:27:17.93,us5861.nordvpn.com.udp.ovpn,11
02/12/2022,16:15:50.42,us5850.nordvpn.com.udp.ovpn,10
02/12/2022,16:53:40.05,us5851.nordvpn.com.udp.ovpn,12
02/12/2022,17:59:39.16,us6757.nordvpn.com.udp.ovpn,10
02/12/2022,21:58:03.50,us5861.nordvpn.com.udp.ovpn,24
02/13/2022, 1:13:33.08,us6757.nordvpn.com.udp.ovpn,13
02/13/2022,13:11:04.34,us8564.nordvpn.com.udp.ovpn,14
02/13/2022,21:58:00.12,us5851.nordvpn.com.udp.ovpn,11
02/14/2022, 9:34:02.20,us5850.nordvpn.com.udp.ovpn,12
02/14/2022,17:21:47.04,us5851.nordvpn.com.udp.ovpn,13
02/14/2022,19:57:11.11,us5851.nordvpn.com.udp.ovpn,12
02/15/2022,14:44:13.05,us6752.nordvpn.com.udp.ovpn,11
02/15/2022,14:44:48.01,us5850.nordvpn.com.udp.ovpn,12
02/15/2022,14:52:00.06,us6752.nordvpn.com.udp.ovpn,11
02/15/2022,18:32:02.33,us8564.nordvpn.com.udp.ovpn,13
02/16/2022,15:08:11.21,us5850.nordvpn.com.udp.ovpn,12
02/16/2022,21:02:13.81,us8564.nordvpn.com.udp.ovpn,16
02/17/2022, 0:09:27.35,us6752.nordvpn.com.udp.ovpn,11
02/17/2022,16:57:39.14,us5850.nordvpn.com.udp.ovpn,12
02/17/2022,18:58:25.35,us8564.nordvpn.com.udp.ovpn,12
02/17/2022,22:37:25.17,us5850.nordvpn.com.udp.ovpn,10
02/18/2022,21:39:32.20,us5851.nordvpn.com.udp.ovpn,11
02/19/2022,15:43:04.21,us5851.nordvpn.com.udp.ovpn,12
02/19/2022,19:33:04.67,us6751.nordvpn.com.udp.ovpn,13
02/20/2022,10:40:08.13,us5851.nordvpn.com.udp.ovpn,11
02/20/2022,12:00:12.11,us5729.nordvpn.com.udp.ovpn,10
02/20/2022,18:09:31.18,us5850.nordvpn.com.udp.ovpn,11
02/20/2022,18:10:06.92,us6752.nordvpn.com.udp.ovpn,13
02/20/2022,19:53:40.22,us5850.nordvpn.com.udp.ovpn,13
02/21/2022,15:18:50.27,us5861.nordvpn.com.udp.ovpn,15
02/21/2022,17:10:38.12,us5850.nordvpn.com.udp.ovpn,13
02/21/2022,20:53:40.18,us6751.nordvpn.com.udp.ovpn,12
02/22/2022,18:52:01.40,us5861.nordvpn.com.udp.ovpn,13
02/22/2022,22:01:56.19,us5850.nordvpn.com.udp.ovpn,11
02/23/2022,16:40:04.90,us5861.nordvpn.com.udp.ovpn,12
02/23/2022,18:34:11.50,us5851.nordvpn.com.udp.ovpn,18
02/23/2022,19:44:33.28,us5850.nordvpn.com.udp.ovpn,16
02/24/2022,20:09:10.31,us5851.nordvpn.com.udp.ovpn,16
02/25/2022,12:28:15.20,us5850.nordvpn.com.udp.ovpn,12
02/25/2022,13:57:10.21,us5851.nordvpn.com.udp.ovpn,11
02/25/2022,14:08:20.31,us5851.nordvpn.com.udp.ovpn,14
02/25/2022,15:17:31.12,us5850.nordvpn.com.udp.ovpn,11
02/25/2022,20:23:23.96,us5850.nordvpn.com.udp.ovpn,21
02/26/2022, 1:56:55.25,us5850.nordvpn.com.udp.ovpn,12
02/26/2022,13:53:02.19,us6757.nordvpn.com.udp.ovpn,11
02/26/2022,18:23:19.38,us5861.nordvpn.com.udp.ovpn,14
02/26/2022,23:09:01.54,us5861.nordvpn.com.udp.ovpn,15
02/27/2022,13:42:31.26,us5850.nordvpn.com.udp.ovpn,13
02/27/2022,14:50:45.25,us6752.nordvpn.com.udp.ovpn,12
02/27/2022,16:09:10.29,us5850.nordvpn.com.udp.ovpn,11
02/27/2022,19:35:37.18,us5850.nordvpn.com.udp.ovpn,12
02/28/2022,14:10:17.30,us5851.nordvpn.com.udp.ovpn,11
02/28/2022,18:40:36.43,us6752.nordvpn.com.udp.ovpn,16
02/28/2022,19:59:26.35,us5851.nordvpn.com.udp.ovpn,12
02/28/2022,21:22:47.42,us5851.nordvpn.com.udp.ovpn,14
03/01/2022,19:15:48.34,us5850.nordvpn.com.udp.ovpn,13
03/01/2022,21:33:36.36,us5850.nordvpn.com.udp.ovpn,14
03/02/2022,16:10:57.88,us5851.nordvpn.com.udp.ovpn,12
03/02/2022,19:29:27.62,us5850.nordvpn.com.udp.ovpn,15
03/02/2022,21:22:03.51,us6751.nordvpn.com.udp.ovpn,15
03/03/2022,15:53:22.27,us5851.nordvpn.com.udp.ovpn,11
03/03/2022,17:03:22.19,us6752.nordvpn.com.udp.ovpn,11
03/03/2022,19:01:31.53,us6757.nordvpn.com.udp.ovpn,14
03/03/2022,19:13:07.37,us9402.nordvpn.com.udp.ovpn,18
03/03/2022,22:14:23.24,us5850.nordvpn.com.udp.ovpn,13
03/04/2022,14:52:17.18,us8564.nordvpn.com.udp.ovpn,12
03/04/2022,16:24:51.20,us5851.nordvpn.com.udp.ovpn,12
03/04/2022,17:32:36.22,us5850.nordvpn.com.udp.ovpn,11
03/04/2022,21:40:27.27,us8564.nordvpn.com.udp.ovpn,13
03/04/2022,22:55:33.36,us6752.nordvpn.com.udp.ovpn,13
03/05/2022, 0:26:18.16,us5851.nordvpn.com.udp.ovpn,10
03/05/2022,18:21:04.23,us5861.nordvpn.com.udp.ovpn,14
03/05/2022,19:51:46.14,us5850.nordvpn.com.udp.ovpn,12
03/05/2022,22:30:31.29,us6751.nordvpn.com.udp.ovpn,15
03/06/2022,12:45:25.63,us9402.nordvpn.com.udp.ovpn,115
03/06/2022,17:46:26.20,us5861.nordvpn.com.udp.ovpn,14
03/06/2022,20:14:01.80,us5861.nordvpn.com.udp.ovpn,33
03/06/2022,21:34:39.31,us8564.nordvpn.com.udp.ovpn,13
03/07/2022,12:14:29.08,us8564.nordvpn.com.udp.ovpn,11
03/07/2022,19:07:43.38,us5850.nordvpn.com.udp.ovpn,164
03/07/2022,21:03:00.46,us5861.nordvpn.com.udp.ovpn,15
03/07/2022,22:00:29.68,us5114.nordvpn.com.udp.ovpn,
03/08/2022, 8:01:26.29,us5729.nordvpn.com.udp.ovpn,13
03/08/2022,11:20:18.32,us5851.nordvpn.com.udp.ovpn,11
03/08/2022,11:21:35.26,us6752.nordvpn.com.udp.ovpn,11
03/08/2022,11:52:43.41,us9409.nordvpn.com.udp.ovpn,12
03/08/2022,13:37:38.30,us6757.nordvpn.com.udp.ovpn,13
03/08/2022,15:02:17.84,us5850.nordvpn.com.udp.ovpn,13
03/08/2022,18:09:16.56,us6757.nordvpn.com.udp.ovpn,16
03/08/2022,19:55:17.04,us9402.nordvpn.com.udp.ovpn,15
03/09/2022,14:47:20.18,us9409.nordvpn.com.udp.ovpn,10
03/09/2022,17:51:29.47,us5851.nordvpn.com.udp.ovpn,14
03/09/2022,18:23:27.56,us8564.nordvpn.com.udp.ovpn,14
03/10/2022, 9:28:00.22,us9409.nordvpn.com.udp.ovpn,12
03/10/2022,10:53:51.30,us5861.nordvpn.com.udp.ovpn,12
03/10/2022,16:46:12.39,us5851.nordvpn.com.udp.ovpn,13
03/10/2022,18:12:16.21,us5851.nordvpn.com.udp.ovpn,17
03/11/2022, 6:54:05.81,us8564.nordvpn.com.udp.ovpn,13
03/11/2022,21:09:52.09,us9409.nordvpn.com.udp.ovpn,54
03/12/2022,11:50:06.31,us8564.nordvpn.com.udp.ovpn,11
03/12/2022,14:17:06.38,us5850.nordvpn.com.udp.ovpn,12
03/12/2022,14:17:17.39,us6751.nordvpn.com.udp.ovpn,14
03/12/2022,16:46:19.37,us8564.nordvpn.com.udp.ovpn,11
03/12/2022,18:17:29.64,us5861.nordvpn.com.udp.ovpn,17
03/12/2022,19:10:16.48,us6752.nordvpn.com.udp.ovpn,12
03/12/2022,19:54:48.58,us5851.nordvpn.com.udp.ovpn,12
03/12/2022,23:33:28.16,us5851.nordvpn.com.udp.ovpn,10
03/13/2022,13:56:34.25,us5850.nordvpn.com.udp.ovpn,12
03/13/2022,16:27:49.24,us9409.nordvpn.com.udp.ovpn,13
03/13/2022,17:50:59.25,us5851.nordvpn.com.udp.ovpn,12
03/13/2022,18:26:19.22,us5850.nordvpn.com.udp.ovpn,12
03/13/2022,20:09:56.33,us5861.nordvpn.com.udp.ovpn,12
03/13/2022,22:25:51.26,us5851.nordvpn.com.udp.ovpn,12
03/14/2022,20:59:20.74,us6757.nordvpn.com.udp.ovpn,20
03/14/2022,21:31:07.70,us8564.nordvpn.com.udp.ovpn,14
03/15/2022,18:30:32.39,us9409.nordvpn.com.udp.ovpn,14
03/16/2022,15:40:05.28,us6752.nordvpn.com.udp.ovpn,11
03/16/2022,17:32:36.32,us5850.nordvpn.com.udp.ovpn,12
03/16/2022,21:07:23.45,us5850.nordvpn.com.udp.ovpn,15
